Front,Back,Extra,Tags
"A company with multiple Azure VNets needs centralized network management, consistent security policies, and simplified connectivity across VNets. Which Azure service addresses these requirements?<br><br>A) Configure VNet peering between each VNet pair<br>B) Implement Azure Virtual Network Manager for centralized management<br>C) Use VPN Gateway in hub-and-spoke topology","B) Implement Azure Virtual Network Manager for centralized management. Virtual Network Manager provides centralized management of network topology and security across multiple VNets with consistent policy enforcement.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/virtual-network-manager/overview"">Azure Virtual Network Manager</a>","Virtual Network Manager capabilities: Network groups (dynamic VNet membership via Azure Policy), Connectivity configurations (mesh/hub-spoke topologies), Security admin rules (high-priority NSG rules enforced across VNets), centralized deployment. VNet peering (option A) requires individual configurations. VPN Gateway (option C) doesn't provide policy management. Features: automatic inclusion of VNets matching criteria, global reach (across regions), override local NSG rules with security admin rules, deployment at scale. Use cases: enforce security baselines, create mesh connectivity for multi-region apps, manage multi-tenant networks. Requires Azure RBAC permissions.",AZ-500 SecureNetworking VNetManager
"Point-to-site VPN clients need to connect securely to Azure VNet. The solution must use certificate-based authentication without managing client certificates manually. How should you configure authentication?<br><br>A) Self-signed certificates on each client<br>B) Azure AD authentication with Conditional Access<br>C) Shared access keys distributed to clients","B) Azure AD authentication with Conditional Access. Azure AD authentication for P2S VPN eliminates certificate management, integrates with Conditional Access for MFA, and enables centralized user access control.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/vpn-gateway/openvpn-azure-ad-tenant"">Azure AD Authentication for VPN</a>","Azure AD auth for P2S VPN: users authenticate with Azure AD credentials, MFA enforced via Conditional Access, certificate management eliminated, supports OpenVPN protocol. Self-signed certs (option A) require management overhead. Shared keys (option C) lack individual user control. Configuration: Create VPN Gateway (VpnGw1+), configure P2S with Azure AD auth, whitelist Azure VPN app ID in tenant, users install Azure VPN client. Conditional Access policies apply: MFA, device compliance, location restrictions. Requires: Basic SKU or higher, Azure AD Premium for Conditional Access. User experience: single sign-on with Azure AD credentials.",AZ-500 SecureNetworking P2SVPN
"ExpressRoute provides private connectivity to Azure, but you need to encrypt traffic over the ExpressRoute circuit. Which encryption method should you implement?<br><br>A) ExpressRoute traffic is automatically encrypted<br>B) Configure MACsec for Layer 2 encryption at ExpressRoute Direct<br>C) Use public internet with IPsec VPN instead","B) Configure MACsec for Layer 2 encryption at ExpressRoute Direct. MACsec provides Layer 2 encryption between your network devices and Microsoft edge routers for ExpressRoute Direct connections.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/expressroute/expressroute-howto-macsec"">Configure MACsec for ExpressRoute</a>","ExpressRoute is private but not encrypted by default (option A is incorrect). MACsec encrypts Layer 2 frames between customer edge and Microsoft edge. Available only for ExpressRoute Direct (100 Gbps). For ExpressRoute partner circuits, use IPsec VPN over ExpressRoute using VPN Gateway. Internet VPN (option C) loses ExpressRoute benefits. MACsec features: 128/256-bit AES encryption, configurable cipher suites, pre-shared key authentication. Alternative: IPsec VPN over private peering (application-level encryption), Azure VPN Gateway supports BGP over ExpressRoute. For data-in-transit compliance: combine ExpressRoute + VPN Gateway.",AZ-500 SecureNetworking ExpressRoute
"A web application requires protection against SQL injection, cross-site scripting, and other OWASP Top 10 vulnerabilities. The application uses Azure App Service. What should you deploy?<br><br>A) Network Security Groups with strict rules<br>B) Web Application Firewall on Application Gateway or Front Door<br>C) Azure Firewall with network rules","B) Web Application Firewall on Application Gateway or Front Door. WAF provides Layer 7 protection against web vulnerabilities using OWASP Core Rule Set and custom rules.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/web-application-firewall/ag/ag-overview"">Web Application Firewall</a>","WAF protects against: SQL injection, XSS, command injection, HTTP protocol violations, bots. NSGs (option A) are Layer 3/4, don't inspect application payload. Azure Firewall (option C) is for network traffic, not web apps. WAF features: OWASP CRS 3.2/3.1/3.0, custom rules (IP/geo filtering, rate limiting, string matching), bot protection, exclusion lists. Deployment options: Application Gateway WAF (regional), Azure Front Door WAF (global with CDN). Modes: Detection (log only), Prevention (block attacks). Tune with exclusion lists to reduce false positives. Monitor via Azure Monitor and Sentinel.",AZ-500 SecureNetworking WAF
"Internet-facing applications experience frequent DDoS attacks. The solution needs automatic attack detection, mitigation, and always-on traffic monitoring. Which Azure service should you implement?<br><br>A) Basic DDoS protection included with VNet<br>B) Azure DDoS Protection Standard plan<br>C) Azure Firewall with threat intelligence","B) Azure DDoS Protection Standard plan. DDoS Protection Standard provides enhanced mitigation, adaptive tuning, attack analytics, and integration with Defender for Cloud for comprehensive DDoS protection.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ddos-protection/ddos-protection-overview"">Azure DDoS Protection</a>","DDoS Protection Standard vs Basic: adaptive tuning per application, attack analytics and metrics, cost protection (scale-out costs during attacks), rapid response support, discounted WAF rates. Basic (option A) provides infrastructure protection only. Azure Firewall (option C) doesn't specialize in DDoS. Standard features: always-on traffic monitoring, automatic mitigation (no user intervention), 99.99% SLA, protects public IPs on: Application Gateway, Load Balancer, VMs, Bastio n, VPN Gateway, Firewall. Metrics: DDoS attack packets, dropped packets, attack duration. Cost: $2,944/month + data processed. Best for: public-facing apps requiring high availability.",AZ-500 SecureNetworking DDoS
"Azure Firewall must inspect and filter traffic based on fully qualified domain names (FQDNs) rather than IP addresses. Which firewall rule type should you configure?<br><br>A) Network rules using IP addresses<br>B) Application rules using FQDNs<br>C) NAT rules for destination translation","B) Application rules using FQDNs. Application rules provide Layer 7 filtering based on HTTP/HTTPS/MSSQL FQDNs, enabling domain-based access control that adapts to changing IPs.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/firewall/features"">Azure Firewall Features</a>","Application rules filter on: HTTP/HTTPS FQDNs (www.example.com), FQDN tags (WindowsUpdate, AzureBackup), target FQDNs with wildcards (*.microsoft.com), HTTP headers (for MSSQL). Network rules (option A) use IPs only. NAT rules (option C) translate addresses, don't filter. Application rule example: Allow *.microsoft.com, *.windows.net on HTTPS from VirtualNetwork. FQDN tags are Microsoft-managed FQDN groups that update automatically. Rule processing: NAT rules first, Network rules second, Application rules last, first match wins. Use application rules when: SaaS services with dynamic IPs, content filtering by domain, protocol-specific filtering.",AZ-500 SecureNetworking AzureFirewall
"A hub-and-spoke network topology needs centralized internet breakout, threat intelligence-based filtering, and consistent security policies. Which Azure service provides this at scale?<br><br>A) Azure Firewall in secured virtual hub (Virtual WAN)<br>B) Network Security Groups at each spoke<br>C) Network Virtual Appliances per spoke","A) Azure Firewall in secured virtual hub (Virtual WAN). Secured virtual hub integrates Azure Firewall into Virtual WAN hub, providing centralized security, automatic routing, and scalable hub-and-spoke architecture.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/firewall-manager/secured-virtual-hub"">Secured Virtual Hub</a>","Secured virtual hub = Virtual WAN Hub + Azure Firewall + routing policies. Firewall Manager provides centralized policy deployment across hubs. NSGs (option B) are per-VNet, not centralized. NVAs per spoke (option C) lack centralization. Architecture: spokes connect to hub, all traffic routes through Firewall, policies managed centrally. Features: automatic route injection, inter-hub connectivity, integrated with Microsoft threat intelligence. Use cases: global enterprises, multi-region deployments, zero-trust network architecture. Routing intent enables: internet traffic (0.0.0.0/0 → Firewall), private traffic (RFC1918 → Firewall). Firewall SKUs: Standard (IDS/IPS), Premium (TLS inspection).",AZ-500 SecureNetworking VirtualWAN
"Virtual machines in different VNets need to communicate securely. The solution must support transitive connectivity and allow centralized security policy enforcement. What topology should you implement?<br><br>A) Full mesh VNet peering between all VNets<br>B) Hub-and-spoke with Azure Firewall or NVA in hub<br>C) Site-to-site VPN between each VNet pair","B) Hub-and-spoke with Azure Firewall or NVA in hub. Hub-and-spoke provides transitive connectivity through hub, centralized security, simplified management, and works with User Defined Routes (UDRs) for traffic inspection.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/architecture/reference-architectures/hybrid-networking/hub-spoke"">Hub-Spoke Topology</a>","Hub-spoke topology: Hub VNet contains Firewall/NVA, Spoke VNets peer to hub, UDRs force spoke-to-spoke traffic through hub. Full mesh (option A) scales poorly (N*(N-1)/2 peerings), lacks central inspection. S2S VPN (option C) adds latency. UDR configuration: 0.0.0.0/0 (internet) → Firewall, 10.0.0.0/8 (other spokes) → Firewall. Benefits: shared services in hub (Firewall, VPN Gateway, DNS), policy enforcement at hub, cost efficiency. Use Azure Route Server for dynamic routing with BGP. Maximum 500 VNet peerings per VNet. Gateway transit: enables spoke-to-on-premises via hub VPN Gateway.",AZ-500 SecureNetworking HubSpoke
"Just-in-time (JIT) VM access needs to be enabled to reduce attack surface by blocking RDP/SSH ports except when specifically required. Where should you configure JIT access?<br><br>A) In Network Security Group rules manually<br>B) In Microsoft Defender for Cloud JIT VM access<br>C) In Azure Firewall DNAT rules","B) In Microsoft Defender for Cloud JIT VM access. Defender for Cloud JIT automatically modifies NSG rules to restrict management ports and creates temporary allow rules only when access is requested and approved.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/defender-for-cloud/just-in-time-access-usage"">JIT VM Access</a>","JIT VM access: default deny on RDP(3389)/SSH(22)/PowerShell(5985,5986), users request access with justification, automatic NSG rule creation for source IP/time window, automatic rule removal after expiration. Manual NSG (option A) lacks automation. Firewall DNAT (option C) is for inbound NAT, not time-limited access. JIT workflow: configure allowed ports and max time (3 hours default), request access via portal/CLI/API, approval (optional), temporary NSG rule added, automatic cleanup. Requires: Defender for Servers Plan 2, Contributor or specific RBAC role. Best practices: require MFA for JIT requests, audit JIT access logs, limit max time window (1-24 hours).",AZ-500 SecureCompute JITAccess
"Azure Bastion is required for secure RDP/SSH access to VMs without exposing public IPs. What are the networking requirements for Azure Bastion?<br><br>A) Deploy Bastion to any subnet with /24 or larger<br>B) Deploy Bastion to dedicated subnet named AzureBastionSubnet with /26 or larger<br>C) Deploy Bastion as standalone service without VNet Integration","B) Deploy Bastion to dedicated subnet named AzureBastionSubnet with /26 or larger. Azure Bastion requires a dedicated subnet with specific naming and size for PaaS infrastructure deployment.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/bastion/configuration-settings"">Bastion Configuration</a>","Azure Bastion requirements: subnet name must be ""AzureBastionSubnet"", minimum /26 (64 addresses), no NSG on Bastion subnet (service-managed), no UDRs. Any subnet (option A) won't work. Standalone (option C) requires VNet integration. Bastion benefits: no Public IPs on VMs, RDP/SSH over TLS (443), protection against port scanning, Azure AD authentication integration. SKUs: Basic (50 concurrent sessions), Standard (unlimited sessions, Kerberos, native client, IP-based connection). NSG requirements: Allow GatewayManager inbound on 443, Allow AzureCloud outbound. Cost: hourly + outbound data. Use Bastion for: secure admin access, compliant deployments (no public IPs).",AZ-500 SecureCompute Bastion
"An AKS cluster must be secured with network isolation, private API server access, and controlled egress traffic. What combination of features should you implement?<br><br>A) Public AKS cluster with NSGs<br>B) Private AKS cluster with Azure Firewall for egress control<br>C) AKS with default networking and application gateway","B) Private AKS cluster with Azure Firewall for egress control. Private AKS disables public API server endpoint, uses Private Link. Azure Firewall controls outbound traffic with application/network rules.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/aks/private-clusters"">AKS Private Clusters</a>","Private AKS configuration: API server gets private IP in VNet, worker nodes communicate over private network, Private DNS zone for API server FQDN resolution. Public cluster (option A) exposes API server. Default networking (option C) lacks egress control. Additional security: Azure CNI for advanced networking, Azure Network Policy or Calico for pod network policies, integrate with Azure Firewall (UDR routes 0.0.0.0/0 to Firewall), authorize d IP ranges for API server access. Required egress: *.hcp.<region>.azmk8s.io (API server), mcr.microsoft.com (container images), *.blob.core.windows.net (storage). Use AKS-managed identity with RBAC.",AZ-500 SecureCompute AKS
"AKS workloads need to authenticate to Azure resources (Key Vault, Storage, SQL) without managing secrets in pods. What authentication method should you implement?<br><br>A) Store credentials as Kubernetes secrets<br>B) Use Azure AD Workload Identity with OIDC<br>C) Use shared access keys in ConfigMaps","B) Use Azure AD Workload Identity with OIDC. Workload Identity enables Kubernetes pods to authenticate to Azure services using Kubernetes service accounts federated to Azure AD applications, eliminating secret management.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/aks/workload-identity-overview"">AKS Workload Identity</a>","AAD Workload Identity: Kubernetes ServiceAccount mapped to Azure AD App Registration, pods use service account token, Azure AD validates token via OIDC, grants access based on managed identity RBAC. K8s secrets (option A) require rotation and protection. Access keys (option C) are static credentials. Configuration: enable OIDC on AKS, create managed identity, create K8s ServiceAccount with azure.workload.identity/client-id annotation, federate identity, assign RBAC roles. Replaces AAD Pod Identity (deprecated). Benefits: no node-level permissions, follows K8s native patterns, works with Azure SDK DefaultAzureCredential. Use for: multi-tenant apps, microservices, GitOps deployments.",AZ-500 SecureCompute WorkloadIdentity
"Container images stored in Azure Container Registry (ACR) must be scanned for vulnerabilities before deployment to AKS. Which Defender for Cloud feature provides this capability?<br><br>A) Defender for Servers with vulnerability scanning<br>B) Defender for Containers with image scanning<br>C) Defender for App Service with code scanning","B) Defender for Containers with image scanning. Defender for Containers scans container images for vulnerabilities, provides recommendations, and integrates with ACR and AKS for comprehensive container security.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/defender-for-cloud/defender-for-containers-introduction"">Defender for Containers</a>","Defender for Containers includes: image vulnerability scanning (on push to ACR, on pull to AKS), runtime threat protection (suspicious activities), Kubernetes security posture (CIS benchmarks), admission control (block vulnerable images). Servers (option A) is for VMs. App Service (option C) for web apps. Features: integration with Qualys scanner, CVE identification with severity, remediation recommendations, compliance scanning. Policies: block images with high/critical CVEs via Azure Policy, enforce image signing/notary. Scanning: continuous (on push), on-demand, pre-deployment gates. Supported registries: ACR, Docker Hub, public registries. Cost: per-image scan + runtime protection.",AZ-500 SecureCompute ContainerSecurity
"Azure Disk Encryption (ADE) needs to be enabled on existing VMs. The encryption keys must be managed by the customer in Azure Key Vault. What are the prerequisites?<br><br>A) VMs must be stopped and disks detached<br>B) Key Vault configured with enabledForDiskEncryption and encryption keys created<br>C) VMs must be redeployed with new disks","B) Key Vault configured with enabledForDiskEncryption and encryption keys created. ADE requires Key Vault access policy enabled and keys/secrets stored in vault for BitLocker (Windows) or DM-Crypt (Linux) encryption.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/virtual-machines/linux/disk-encryption-overview"">Azure Disk Encryption</a>","ADE prerequisites: Key Vault in same region/subscription as VM, enabledForDiskEncryption=true, KEK (Key Encryption Key) created, VM must meet size/OS requirements. VMs need not stop (option A) - encryption happens online. No redeployment (option C) needed. ADE vs Encryption at Host vs SSE: ADE encrypts inside VM (guest OS), Encryption at Host encrypts on physical host, SSE (Server-Side Encryption) encrypts at rest (default). Use ADE for: compliance requirements, FIPS 140-2 validation. Limitations: not supported on Basic/A-series VMs, requires 2GB+ RAM. PowerShell: Set-AzVMDiskEncryptionExtension. Monitor encryption status: Get-AzVmDiskEncryptionStatus.",AZ-500 SecureCompute DiskEncryption
"Storage account data must be encrypted with customer-managed keys (CMK) stored in Azure Key Vault. The solution must support automatic key rotation. How should you configure it?<br><br>A) Use Microsoft-managed keys (default encryption)<br>B) Configure CMK with Key Vault URI and enable automatic key rotation<br>C) Store keys in Storage account configuration","B) Configure CMK with Key Vault URI and enable automatic key rotation. CMK encryption uses customer keys from Key Vault, supports key rotation policies, and provides customer control over encryption keys.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/storage/common/customer-managed-keys-overview"">Customer-Managed Keys for Storage</a>","CMK configuration: Key Vault in same region, managed identity for Storage account, Key Vault access policy or RBAC for identity, encryption key in vault. Microsoft-managed keys (option A) lack customer control. Keys not stored in Storage config (option C). CMK benefits: control key lifecycle, audit key usage, compliance with regulations (BYOK). Key rotation: manual (create new key version) or automatic (Key Vault rotation policy). Storage re-encrypts data with new key version automatically within 24 hours. Key hierarchy: KEK (Key Encryption Key) in vault → AEK (Account Encryption Key) → DEK (Data Encryption Key). Double encryption: infrastructure encryption + CMK.",AZ-500 SecureStorage CustomerManagedKeys
"Azure Files share needs to support identity-based authentication for on-premises Active Directory users and Azure AD users. Which authentication method should you enable?<br><br>A) Storage account key authentication only<br>B) Azure AD Kerberos for hybrid identities with AD DS sync<br>C) SAS token authentication","B) Azure AD Kerberos for hybrid identities with AD DS sync. Azure Files supports identity-based authentication via Azure AD, enabling Kerberos authentication for domain-joined VMs and NTFS permissions.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/storage/files/storage-files-active-directory-overview"">Azure Files AD Authentication</a>","Azure Files AD auth options: Azure AD DS (fully managed), On-premises AD DS (hybrid sync with AAD Connect), Azure AD Kerberos (cloud-only). Storage keys (option A) are shared secrets, not identity-based. SAS (option C) lacks granular NTFS ACLs. Configuration: domain join Storage account to AD, enable Azure AD authentication, sync users to Azure AD, assign share-level permissions (RBAC: Reader, Contributor, Elevated Contributor), configure NTFS ACLs in files. Supported protocols: SMB 3.0+. Benefits: Windows ACLs, user-based permissions, seamless access from domain-joined VMs. Requires: Premium or Standard storage account, file share.",AZ-500 SecureStorage AzureFiles
