Front,Back,Extra,Tags
"Your organization has 200 subscriptions across 5 business units. You need to enforce tagging standards, with cost center and environment tags required on all resources.<br><br>A) Create Azure Policy at management group scope with Deny effect<br>B) Use resource locks at subscription level<br>C) Implement Azure Blueprints with policy assignments","A) Create Azure Policy at management group scope with Deny effect","Azure Policy with Deny effect prevents resource creation without required tags. Management group scope applies to all child subscriptions. Resource locks prevent deletion/modification, not tag validation. Blueprints are for initial environment setup, not ongoing enforcement.","AZ-305 IdentityGovernance Governance"
"You need to organize 50 subscriptions for a company with 3 divisions (each with dev, test, prod environments). The structure must support division-level billing, centralized policy, and delegated administration.<br><br>A) Management groups: Root → Division → Environment → Subscriptions<br>B) Management groups: Root → Environment → Division → Subscriptions<br>C) Single management group with RBAC at subscription level","A) Management groups: Root → Division → Environment → Subscriptions","Hierarchy aligns with organizational structure: divisions for billing/administration, then environments for RBAC/policy. This allows division-level cost analysis and delegation while applying environment policies (e.g., prod restrictions). Option B inverts the model. Option C lacks structure for policy inheritance.","AZ-305 IdentityGovernance Governance"
"Your company requires all Azure resources to be tagged with owner, cost-center, and environment. Existing resources lack tags. You need to enforce tagging and remediate non-compliant resources.<br><br>A) Azure Policy with Append effect and remediation task<br>B) Azure Automation runbook to scan and tag resources<br>C) Azure Resource Graph query with PowerShell tagging script","A) Azure Policy with Append effect and remediation task","Azure Policy Append effect automatically adds missing tags. Remediation tasks fix existing non-compliant resources. This provides ongoing enforcement. Options B and C are one-time fixes without ongoing compliance enforcement. Policy is the native governance tool for this scenario.","AZ-305 IdentityGovernance Governance"
"A company needs to grant external auditors read-only access to all Azure resources for 30 days, with access automatically expiring. The solution must provide audit logs of auditor activities.<br><br>A) Azure AD B2B with PIM time-bound Reader role assignment<br>B) Create shared credentials with Azure AD Conditional Access<br>C) Guest accounts with permanent Reader role and manual removal","A) Azure AD B2B with PIM time-bound Reader role assignment","B2B brings external users into Azure AD. PIM provides time-bound access with automatic expiration. All activities are logged in Azure AD and Activity logs. Option B violates security practices. Option C requires manual management and lacks automatic expiration.","AZ-305 IdentityGovernance Governance"
"Your organization must ensure that no Azure SQL Database can be created without Transparent Data Encryption and geo-replication enabled across all subscriptions.<br><br>A) Azure Policy with DeployIfNotExists effect<br>B) ARM templates with required parameters<br>C) Azure Blueprints with resource definitions","A) Azure Policy with DeployIfNotExists effect","DeployIfNotExists policy automatically configures TDE and geo-replication if not present. Applies continuously to all resources. ARM templates only affect new deployments via that template. Blueprints are for initial setup, not ongoing enforcement of existing resources.","AZ-305 IdentityGovernance Governance"
"A development team manages their own Azure AD app registrations. You need to ensure that only apps with certificate credentials (not client secrets) can be created, preventing password-based authentication.<br><br>A) Azure Policy for app registration validation<br>B) Azure AD Conditional Access with authentication requirements<br>C) Custom RBAC role limiting app registration permissions","A) Azure Policy for app registration validation","Azure Policy can validate app registration properties including credential types. This enforces the rule at creation time. Conditional Access applies to user sign-in, not app registration creation. RBAC controls who can create apps, not the properties of apps created.","AZ-305 IdentityGovernance Governance"
"You need to provide developers with temporary credentials to access Azure resources during development, with credentials automatically expiring after 8 hours and no manual revocation required.<br><br>A) Service principal with client secret rotation<br>B) Managed identity assigned to developer workstations<br>C) Azure AD PIM with time-bound role assignment","C) Azure AD PIM with time-bound role assignment","PIM provides just-in-time access with automatic expiration. Developers activate roles when needed. Service principals don't expire automatically without custom logic. Managed identities are for resources not user accounts. PIM is designed exactly for this temporary access scenario.","AZ-305 IdentityGovernance Governance"
"Your company requires that all production resource groups are protected from accidental deletion. Authorized administrators must still be able to delete resources within the groups.<br><br>A) Apply ReadOnly lock at resource group scope<br>B) Apply CanNotDelete lock at resource group scope<br>C) Use Azure Policy with Deny delete operations","B) Apply CanNotDelete lock at resource group scope","CanNotDelete lock prevents group deletion while allowing resource operations inside. ReadOnly prevents all modifications. Policy Deny can be bypassed by policy exemptions and doesn't provide the same system-level protection as locks. CanNotDelete is the precise solution for this requirement.","AZ-305 IdentityGovernance Governance"
"A web application stores user profile data with the following requirements: 10ms read latency, 100ms write latency tolerance, data accessed by user ID, and 99.99% availability.<br><br>A) Azure Cosmos DB with Session consistency<br>B) Azure SQL Database with geo-replication<br>C) Azure Table Storage with RA-GRS","A) Azure Cosmos DB with Session consistency","Cosmos DB provides single-digit ms latency, 99.99% availability SLA, and Session consistency balances performance with read-your-writes guarantee. SQL Database has higher latency. Table Storage is cheaper but higher latency and less consistency control. Cosmos DB excels at low-latency key-value access.","AZ-305 DataStorage NoSQL"
"Your application needs to store 500TB of archival data accessed once per year for compliance audits. The solution must minimize costs while ensuring data is available within 24 hours when needed.<br><br>A) Azure Blob Storage Archive tier with lifecycle management<br>B) Azure Blob Storage Cool tier with GRS replication<br>C) Azure Data Lake Storage Gen2 with Hot tier","A) Azure Blob Storage Archive tier with lifecycle management","Archive tier has the lowest storage cost for rarely accessed data. Rehydration takes up to 15 hours (within 24h requirement). Lifecycle management automates tier transitions. Cool tier is more expensive for infrequent access. Hot tier is significantly more expensive for archival scenarios.","AZ-305 DataStorage BlobStorage"
"A financial application requires ACID transactions across multiple table entities with strong consistency guarantees. Data volume is 50GB with complex relational queries needed.<br><br>A) Azure Cosmos DB with Strong consistency<br>B) Azure SQL Database with Business Critical tier<br>C) Azure Table Storage with entity group transactions","B) Azure SQL Database with Business Critical tier","SQL Database provides full ACID transactions, strong consistency, and complex relational query support (JOINs, stored procedures). Cosmos DB is eventually consistent by design (even Strong consistency has nuances). Table Storage has limited transaction scope (entity groups only) and no complex queries.","AZ-305 DataStorage RelationalData"
"Your e-commerce application needs a globally distributed database with multi-region writes, automatic failover, and <10ms read latency for users worldwide. Data conflicts must be handled automatically.<br><br>A) Azure SQL Database with active geo-replication<br>B) Azure Cosmos DB with multi-region writes<br>C) Azure Database for PostgreSQL with read replicas","B) Azure Cosmos DB with multi-region writes","Cosmos DB is purpose-built for global distribution with multi-region writes, automatic conflict resolution, and single-digit ms latency. SQL geo-replication requires manual failover for writes. PostgreSQL read replicas don't support multi-region writes. Cosmos DB is the only true multi-master solution.","AZ-305 DataStorage NoSQL"
"A data warehouse workload requires complex analytical queries across 10TB of structured data with automatic indexing and query optimization. The solution must support T-SQL.<br><br>A) Azure Synapse Analytics dedicated SQL pool<br>B) Azure SQL Database Hyperscale tier<br>C) Azure Cosmos DB with SQL API","A) Azure Synapse Analytics dedicated SQL pool","Synapse dedicated SQL pool is optimized for data warehousing with MPP architecture, columnstore indexes, and T-SQL support. Hyperscale is for large OLTP databases, not analytics. Cosmos DB SQL API is for NoSQL documents, not relational analytics with complex joins.","AZ-305 DataStorage DataIntegration"
"An IoT solution ingests 10,000 events per second that must be processed in order per device, with exactly-once delivery semantics and 7-day message retention.<br><br>A) Azure Event Hubs with partitioning by device ID<br>B) Azure Service Bus with session-enabled queues<br>C) Azure Event Grid with retry policy","B) Azure Service Bus with session-enabled queues","Service Bus sessions guarantee FIFO ordering per session (device), exactly-once delivery, and configurable retention. Event Hubs doesn't guarantee exactly-once without consumer logic. Event Grid is for reactive events, not high-throughput ordered message processing with retention.","AZ-305 DataStorage DataIntegration"
"You need to migrate 100TB of on-premises data files to Azure Blob Storage with minimal bandwidth usage over a 2-week window. Internet connection is 100Mbps.<br><br>A) Use Azure Data Box for offline transfer<br>B) Use AzCopy with bandwidth throttling<br>C) Implement Azure File Sync","A) Use Azure Data Box for offline transfer","100TB / 100Mbps = ~92 days of continuous transfer. Data Box ships physical disks, bypassing network. AzCopy would exceed the timeline. File Sync is for file share scenarios, not bulk migration. Data Box is designed for large offline migrations when bandwidth is constrained.","AZ-305 DataStorage DataIntegration"
"A reporting application queries data from Azure SQL Database, Cosmos DB, and Blob Storage. Queries must aggregate data across sources without ETL pipelines. The solution must support SQL-like queries.<br><br>A) Azure Synapse Analytics with PolyBase and Spark<br>B) Azure Data Factory with mapping data flows<br>C) Azure Databricks with Delta Lake","A) Azure Synapse Analytics with PolyBase and Spark","Synapse integrates SQL and Spark, queries external data via PolyBase without movement, and provides unified SQL interface. Data Factory is for ETL, not ad-hoc queries. Databricks requires data movement. Synapse serverless SQL pool can query data in-place across sources.","AZ-305 DataStorage DataIntegration"
"Your application stores user documents that average 2MB each. Access patterns: 80% of reads are from documents created in the last 30 days. Total storage grows at 10TB/month. Minimize costs while maintaining <100ms read latency for recent documents.<br><br>A) Azure Blob Storage with Hot tier and lifecycle policy to Cool after 30 days<br>B) Azure Blob Storage Cool tier with CDN caching<br>C) Azure Files Premium with snapshots","A) Azure Blob Storage with Hot tier and lifecycle policy to Cool after 30 days","Hot tier provides low latency for frequently accessed data. Lifecycle management automatically transitions to Cool tier after 30 days, reducing costs on older data. Option B puts all data in Cool (higher latency/costs for frequent access). Premium Files is expensive for this use case.","AZ-305 DataStorage BlobStorage"
"A database must support complex JSON document queries with secondary indexes, ACID transactions, and PostgreSQL compatibility for existing application code. Data size is 500GB.<br><br>A) Azure Cosmos DB for PostgreSQL<br>B) Azure Database for PostgreSQL with JSONB columns<br>C) Azure SQL Database with JSON functions","B) Azure Database for PostgreSQL with JSONB columns","PostgreSQL JSONB provides native JSON support with indexing, full ACID transactions, and maintains PostgreSQL compatibility. Cosmos DB for PostgreSQL is for distributed scenarios (not needed here). SQL Database JSON functions are less mature than PostgreSQL JSONB for complex queries.","AZ-305 DataStorage RelationalData"
"Your company needs a database for a new OLTP application with 10,000 transactions/second, 99.99% uptime, and automatic index tuning. Total database size: 4TB with 10% monthly growth.<br><br>A) Azure SQL Database Hyperscale with auto-tuning enabled<br>B) Azure SQL Managed Instance with Business Critical tier<br>C) Azure Cosmos DB with Strong consistency","A) Azure SQL Database Hyperscale with auto-tuning enabled","Hyperscale supports 100TB, auto-tuning for index recommendations, and 99.99% SLA. Optimized for OLTP scale. Managed Instance is for SQL Server migrations with instance features. Cosmos DB is for NoSQL scenarios. Hyperscale's read scale-out and snapshot backups excel at large OLTP workloads.","AZ-305 DataStorage RelationalData"
"An analytics solution processes daily batch jobs querying 50TB of historical data stored as Parquet files. Queries are ad-hoc and infrequent (10 queries/day). Minimize costs.<br><br>A) Azure Synapse serverless SQL pool querying Data Lake<br>B) Azure Synapse dedicated SQL pool with daily pause/resume<br>C) Azure Databricks cluster with auto-termination","A) Azure Synapse serverless SQL pool querying Data Lake","Serverless SQL pool charges per query (per TB scanned), no cost when idle. Perfect for infrequent queries. Dedicated pool charges for provisioned resources even paused (storage costs remain). Databricks has cluster startup overhead and higher cost per query for infrequent workloads.","AZ-305 DataStorage DataIntegration"
"A time-series IoT application stores sensor readings accessed by time range and device ID. Expected: 1 million writes/sec, 100GB/day data growth, with automatic data expiration after 90 days.<br><br>A) Azure Cosmos DB with Time-to-Live (TTL) and partition key on device ID<br>B) Azure SQL Database with temporal tables and partitioning<br>C) Azure Time Series Insights Gen2","A) Azure Cosmos DB with Time-to-Live (TTL) and partition key on device ID","Cosmos DB scales horizontally for 1M writes/sec, TTL automatically expires old data, partition key (device+time) ensures efficient queries. SQL Database can't scale to this write throughput. TSI Gen2 is in sunset phase, not recommended for new deployments. Cosmos DB is the modern time-series solution.","AZ-305 DataStorage NoSQL"
"Your database must support full-text search across 10 million product descriptions with filters on price, category, and ratings. Search latency must be <50ms.<br><br>A) Azure Cognitive Search indexing Cosmos DB data<br>B) Azure SQL Database full-text indexes<br>C) Azure Cosmos DB with composite indexes","A) Azure Cognitive Search indexing Cosmos DB data","Cognitive Search is purpose-built for full-text and faceted search with <50ms latency, integrates with Cosmos DB for source data. SQL full-text search is less performant at scale. Cosmos DB composite indexes support filtering but not full-text search. Cognitive Search provides relevance ranking and facets.","AZ-305 DataStorage DataIntegration"
"A gaming leaderboard application requires sub-millisecond read/write latency for player scores with automatic ranking. Expected: 50,000 concurrent users updating scores.<br><br>A) Azure Cache for Redis with sorted sets<br>B) Azure Cosmos DB with composite indexes<br>C) Azure SQL Database with in-memory OLTP","A) Azure Cache for Redis with sorted sets","Redis sorted sets provide sub-millisecond operations for leaderboards with automatic ranking by score. Perfect for this use case. Cosmos DB has single-digit ms (not sub-ms). SQL in-memory OLTP doesn't match Redis performance for this pattern. Redis is purpose-built for leaderboard scenarios.","AZ-305 DataStorage NoSQL"
"Your application needs to store encryption keys used for customer data encryption. Keys must be hardware-backed, support key rotation, and maintain an audit log of all key usage.<br><br>A) Azure Key Vault Premium SKU with HSM-backed keys<br>B) Azure Key Vault Standard SKU with software keys<br>C) Azure Dedicated HSM","A) Azure Key Vault Premium SKU with HSM-backed keys","Key Vault Premium provides HSM-backed keys (FIPS 140-2 Level 2), versioning for rotation, and audit logging. Standard SKU uses software keys only. Dedicated HSM is for highly regulated industries requiring Level 3 compliance, overkill for typical customer data. Premium KV balances security and manageability.","AZ-305 DataStorage Secrets"
"A hybrid application stores data in on-premises SQL Server and Azure SQL Database. Reporting queries must access both sources without data replication. Queries use T-SQL with JOINs across sources.<br><br>A) Azure Synapse Analytics with external tables via PolyBase<br>B) Azure Data Factory with copy activity to staging<br>C) SQL Server linked servers to Azure SQL Database","A) Azure Synapse Analytics with external tables via PolyBase","Synapse PolyBase creates external tables for both on-premises (via Managed VNet or ExpressRoute) and Azure SQL, enabling T-SQL JOINs without replication. Linked servers don't scale and have security issues. Data Factory requires ETL/replication. Synapse provides unified query layer.","AZ-305 DataStorage DataIntegration"
"Your organization stores 1PB of compliance data that must be retained for 10 years with WORM (write-once, read-many) guarantees. Data is accessed once during audits (expected 2 times over 10 years).<br><br>A) Azure Blob Storage with immutability policies and Archive tier<br>B) Azure Data Lake Storage Gen2 with access control<br>C) Azure Files with snapshots","A) Azure Blob Storage with immutability policies and Archive tier","Immutability policies provide WORM compliance. Archive tier minimizes cost for rare access. Data Lake adds complexity without necessary features. Azure Files is for SMB shares, not compliance archival. Blob immutability policies meet legal/regulatory requirements for tamper-proof storage.","AZ-305 DataStorage BlobStorage"
"A machine learning pipeline processes 10TB datasets stored in Azure. The pipeline runs weekly and requires POSIX filesystem semantics with hierarchical namespace for data organization.<br><br>A) Azure Data Lake Storage Gen2 with hierarchical namespace<br>B) Azure Blob Storage with flat namespace<br>C) Azure Files Premium with NFS protocol","A) Azure Data Lake Storage Gen2 with hierarchical namespace","ADLS Gen2 provides hierarchical namespace (folders with POSIX semantics), optimized for analytics, supports Hadoop/Spark. Blob flat namespace doesn't provide directory operations. Azure Files NFS works but lacks analytics optimizations. ADLS Gen2 is purpose-built for big data analytics pipelines.","AZ-305 DataStorage BlobStorage"
"An application must replicate data across Azure regions with automatic failover and require that writes are committed to at least 2 regions before acknowledging success to the application.<br><br>A) Azure Storage with GZRS replication<br>B) Azure Cosmos DB with Strong consistency and multi-region<br>C) Azure SQL Database with auto-failover groups","B) Azure Cosmos DB with Strong consistency and multi-region","Cosmos DB Strong consistency with multi-region writes ensures synchronous replication to multiple regions before write acknowledgment. GZRS is asynchronous. SQL auto-failover groups have a single write region with async replication. Only Cosmos DB Strong consistency provides synchronous multi-region write commits.","AZ-305 DataStorage NoSQL"
"Your web application requires session state storage for 100,000 concurrent users with <5ms read/write latency and automatic expiration of inactive sessions after 30 minutes.<br><br>A) Azure Cache for Redis with sliding expiration<br>B) Azure Cosmos DB with TTL<br>C) Azure Table Storage with SAS tokens","A) Azure Cache for Redis with sliding expiration","Redis provides sub-5ms latency, native session state support, and sliding expiration (resets on access). Cosmos DB has higher latency (single-digit ms). Table Storage has much higher latency and doesn't support automatic expiration. Redis is purpose-built for session state with ASP.NET/Java integration.","AZ-305 DataStorage NoSQL"
"A financial reporting application requires read-after-write consistency within a single region, accepts eventual consistency for global reads, and must minimize latency for local users while supporting global distribution.<br><br>A) Azure Cosmos DB with Session consistency<br>B) Azure Cosmos DB with Eventual consistency<br>C) Azure Cosmos DB with Strong consistency","A) Azure Cosmos DB with Session consistency","Session consistency guarantees read-your-writes within a session (single region), provides monotonic reads, and has lower latency than Strong. Eventual doesn't guarantee read-your-writes. Strong adds unnecessary latency for global reads. Session balances consistency with performance for this scenario.","AZ-305 DataStorage NoSQL"
"Your application needs to query JSON documents stored in Azure Blob Storage (10TB) using SQL syntax without moving data. Queries are ad-hoc and infrequent.<br><br>A) Azure Synapse serverless SQL pool with OPENROWSET<br>B) Azure Data Factory with copy activity to SQL Database<br>C) Azure Databricks with mount points","A) Azure Synapse serverless SQL pool with OPENROWSET","Synapse serverless SQL can query JSON in Blob Storage via OPENROWSET, pay-per-query model ideal for infrequent access. Data Factory requires ETL and target database costs. Databricks requires cluster costs even with auto-termination. Serverless SQL provides SQL interface without data movement or idle costs.","AZ-305 DataStorage DataIntegration"
"A web application deployed across 3 Azure regions must remain operational with automatic failover if 1 region fails. Maximum tolerable downtime: 5 minutes. Maximum data loss: 1 minute of transactions.<br><br>A) Azure SQL Database with active geo-replication and auto-failover group<br>B) Azure Cosmos DB with multi-region writes<br>C) Azure SQL Database with geo-restore from backups","A) Azure SQL Database with active geo-replication and auto-failover group","Auto-failover groups provide automatic failover within minutes, RPO ~1 minute with continuous replication. Multi-region writes (Cosmos) are over-engineered if app doesn't need write scaling. Geo-restore from backup takes hours (fails RTO). Auto-failover meets both RTO (5 min) and RPO (1 min) requirements.","AZ-305 BusinessContinuity DisasterRecovery"
"Your company's ERP applications run on Azure VMs across 2 regions. Disaster recovery requirements: RPO 4 hours, RTO 6 hours. The solution must minimize infrastructure costs when not in disaster recovery mode.<br><br>A) Azure Site Recovery with replication to secondary region<br>B) Maintain warm standby VMs in secondary region with load balancer<br>C) Daily VM snapshots copied to secondary region storage","A) Azure Site Recovery with replication to secondary region","ASR provides continuous replication (sub-hour RPO possible), orchestrated failover, and no standby VM costs (VMs only created during failover). Warm standby doubles costs. Daily snapshots can't meet 4-hour RPO and manual failover may exceed RTO. ASR is cost-effective DR purpose-built for VMs.","AZ-305 BusinessContinuity DisasterRecovery"
"A mission-critical SQL database requires 99.99% uptime SLA, automatic failover within 1 minute, and zero data loss during planned maintenance or region failure.<br><br>A) Azure SQL Managed Instance Business Critical with auto-failover group<br>B) Azure SQL Database General Purpose with geo-replication<br>C) Azure SQL Database Business Critical with zone redundancy","C) Azure SQL Database Business Critical with zone redundancy","Business Critical + zone redundancy provides 99.995% SLA (exceeds requirement), synchronous replication across zones (zero data loss), automatic failover in seconds. Auto-failover groups are for region failures with async replication (potential data loss). General Purpose can't meet zero data loss for maintenance.","AZ-305 BusinessContinuity HighAvailability"
"Your organization needs to back up 500 Azure VMs with file-level restore capability, 35-day retention, and compliance requirement for immutable backups preventing deletion even by admins.<br><br>A) Azure Backup with soft delete and immutability enabled<br>B) Azure Backup with geo-redundant Recovery Services Vault<br>C) Managed disk snapshots with lifecycle management","A) Azure Backup with soft delete and immutability enabled","Azure Backup supports VM backups, file-level restore, immutability for compliance (prevents admin deletion), and flexible retention. GRS provides redundancy but not immutability. Disk snapshots lack centralized management, file-level restore, and immutability features. Azure Backup is purpose-built for this scenario.","AZ-305 BusinessContinuity Backup"
"An application stores data in Azure SQL Database. Business requirements: 15-minute point-in-time restore for the last 7 days, long-term backup retention for 10 years (yearly backups).<br><br>A) Azure SQL Database automated backups with long-term retention policy<br>B) Export database to Blob Storage with lifecycle management<br>C) Use SQL Database geo-replication for backup","A) Azure SQL Database automated backups with long-term retention policy","SQL Database automated backups provide PITR (5-35 days configurable), long-term retention (LTR) supports up to 10 years with weekly/monthly/yearly backups. Export to Blob is manual and doesn't provide PITR. Geo-replication is for availability, not backups. LTR is purpose-built for compliance retention.","AZ-305 BusinessContinuity Backup"
"A stateful application runs on Azure VMs with data stored on managed disks. The application must be protected against zonal failures with automatic failover and minimal configuration changes.<br><br>A) Deploy VMs in Availability Zones with zone-redundant storage<br>B) Use VM scale sets with load balancer across zones<br>C) Deploy VMs in Availability Set","A) Deploy VMs in Availability Zones with zone-redundant storage","Availability Zones provide physical separation (datacenter isolation), ZRS replicates disks synchronously across zones. VM in one zone fails, data available in another. Scale sets require stateless design. Availability Sets protect against rack failures within a datacenter, not zonal failures. Zones provide highest resilience.","AZ-305 BusinessContinuity HighAvailability"
"A containerized application must achieve 99.95% availability with automatic scaling and distribution across fault domains to survive datacenter-level failures within a region.<br><br>A) Azure Kubernetes Service with system node pool across Availability Zones<br>B) Azure Container Instances with restart policy<br>C) Azure App Service with multiple instances","A) Azure Kubernetes Service with system node pool across Availability Zones","AKS across AZs provides zone redundancy, automatic pod rescheduling, and horizontal scaling. ACI doesn't support multi-zone or orchestration. App Service can span zones but containers on AKS offer better orchestration. AKS + AZ is the resilient container orchestration solution meeting 99.95% SLA.","AZ-305 BusinessContinuity HighAvailability"
"Your company needs to replicate on-premises Hyper-V VMs to Azure for disaster recovery with orchestrated failover/failback and network mapping. RPO requirement: 5 minutes. RTO: 2 hours.<br><br>A) Azure Site Recovery with Hyper-V replication<br>B) Hyper-V Replica to Azure VMs<br>C) Azure Backup for Hyper-V VMs","A) Azure Site Recovery with Hyper-V replication","ASR supports Hyper-V replication with 5-minute RPO (configurable), orchestrated failover/failback, network mapping, and recovery plans. Hyper-V Replica to Azure requires manual setup. Azure Backup provides backups but not replication or orchestrated DR. ASR is the comprehensive DR solution for Hyper-V to Azure.","AZ-305 BusinessContinuity DisasterRecovery"
"A web application uses Azure Cosmos DB. Business continuity requirements: survive complete region failure with automatic failover, maximum 1-hour data loss acceptable, 99.99% read availability during regional outage.<br><br>A) Cosmos DB with multi-region writes and automatic failover<br>B) Cosmos DB with single-region write and read regions with automatic failover<br>C) Cosmos DB with manual failover to secondary region","B) Cosmos DB with single-region write and read regions with automatic failover","Single write region with read replicas provides automatic read failover (99.99% reads maintained), RPO ~1 hour acceptable with continuous replication. Multi-region writes add complexity/cost if not needed. Manual failover violates automatic requirement. This configuration balances cost, availability, and meets stated RPO.","AZ-305 BusinessContinuity HighAvailability"
"An application processes large files uploaded by users. Files must be backed up within 1 hour of upload with 90-day retention and protection against ransomware delete operations.<br><br>A) Azure Backup for Azure Files with soft delete and immutable vault<br>B) Azure Files with share snapshots and RBAC<br>C) Copy files to Blob Storage Archive tier","A) Azure Backup for Azure Files with soft delete and immutable vault","Azure Backup for Files provides scheduled backups (<1 hour possible), 90-day retention, soft delete (recover from attacks), and immutable vaults prevent deletion even by admins. Snapshots are point-in-time but not protected from admin deletion. Archive tier is for long-term storage, not active backups.","AZ-305 BusinessContinuity Backup"
