Front,Back,Extra,Tags
"Your organization requires centralized network monitoring across 50 VNets with flow logs, packet capture on demand, and connectivity troubleshooting between resources.<br><br>A) Network Watcher with NSG flow logs, packet capture, and connection monitor<br>B) Azure Monitor with network insights<br>C) Azure Firewall logs with Log Analytics","A) Network Watcher with NSG flow logs, packet capture, and connection monitor","Network Watcher provides NSG flow logs (traffic analytics), on-demand packet capture, connection monitor (connectivity tests), IP flow verify, and next hop diagnostics. Monitor network insights shows topology but not packet-level diagnostics. Firewall logs are centralized but don't cover all VNets. Network Watcher is the network diagnostics suite.","AZ-305 Infrastructure Networking"
"A payment processing application must encrypt data at rest with customer-managed keys, rotate keys annually, and maintain an audit log of all key access with alerts on unauthorized attempts.<br><br>A) Azure Key Vault Premium with customer-managed keys, automated rotation, and diagnostic logs to Log Analytics with alert rules<br>B) Azure Key Vault Standard with manual key rotation<br>C) Azure Storage encryption with Microsoft-managed keys","A) Azure Key Vault Premium with customer-managed keys, automated rotation, and diagnostic logs to Log Analytics with alert rules","Premium SKU provides HSM-backed customer-managed keys, Key Vault supports automated rotation policies, diagnostic logs to Log Analytics enable audit trail, alert rules detect anomalies. Standard lacks HSM. Microsoft-managed keys don't provide customer control. Premium KV provides the security controls for compliance requirements.","AZ-305 IdentityGovernance Secrets"
"A data science team requires shared file storage accessible from Linux VMs with POSIX permissions, SMB and NFS protocol support, and integration with Azure Active Directory for access control.<br><br>A) Azure Files Premium with NFS 4.1 and Active Directory domain join<br>B) Azure NetApp Files with dual-protocol (SMB/NFS) and AD integration<br>C) Azure Blob Storage with NFSv3 support","B) Azure NetApp Files with dual-protocol (SMB/NFS) and AD integration","Azure NetApp Files supports both SMB and NFS simultaneously (dual-protocol), integrates with AD for identity-based access control, and provides high throughput for data workloads. Files Premium NFS doesn't support AD integration. Blob NFS lacks SMB and POSIX permissions. NetApp Files is designed for enterprise hybrid NAS workloads.","AZ-305 DataStorage BlobStorage"
"Your company requires disaster recovery for a Kubernetes cluster running stateful applications with RPO 1 hour, RTO 4 hours, and ability to failover to a secondary region.<br><br>A) Velero backup to Azure Storage with scheduled backups and cross-region restore<br>B) AKS cluster replication with Azure Site Recovery<br>C) Azure Backup for AKS container volumes","A) Velero backup to Azure Storage with scheduled backups and cross-region restore","Velero is the CNCF standard for Kubernetes backup, supports scheduled backups (meets RPO), backs up persistent volumes and cluster state to Storage (GRS for cross-region), and restores to secondary region (meets RTO). ASR doesn't support AKS. Azure Backup for AKS is limited. Velero is the proven K8s DR solution.","AZ-305 BusinessContinuity DisasterRecovery"
"An application requires session state shared across multiple App Service instances with sub-5ms latency, automatic failover, and support for ASP.NET session state provider.<br><br>A) Azure Cache for Redis Premium with geo-replication and ASP.NET session state provider<br>B) Azure SQL Database with in-memory OLTP<br>C) Azure Cosmos DB with Session consistency","A) Azure Cache for Redis Premium with geo-replication and ASP.NET session state provider","Redis Premium provides sub-ms latency, native ASP.NET session provider, geo-replication for failover, and shared state across instances. SQL in-memory has higher latency. Cosmos DB lacks native ASP.NET integration. Redis is purpose-built for session state with native framework support and ultra-low latency.","AZ-305 DataStorage NoSQL"
"Your organization deploys infrastructure using ARM templates across 20 subscriptions. You need version control, approval workflows, and automated deployment with rollback capabilities.<br><br>A) Azure DevOps repos with ARM templates, YAML pipelines with approval gates, and what-if deployment validation<br>B) GitHub with manual ARM template deployment<br>C) Azure Blueprints with artifact versioning","A) Azure DevOps repos with ARM templates, YAML pipelines with approval gates, and what-if deployment validation","DevOps provides Git version control, YAML pipelines for automated deployment, approval gates for governance, and ARM what-if validates changes before deployment (enables rollback decision). Manual GitHub deployment lacks automation. Blueprints are for initial environment setup, not CI/CD. DevOps provides comprehensive IaC pipeline.","AZ-305 Infrastructure Governance"
"A web API must authenticate requests using JWT tokens issued by Azure AD with validation of specific claims (roles, groups) and rate limiting per user.<br><br>A) Azure API Management with validate-jwt policy and rate-limit-by-key policy<br>B) Azure AD Conditional Access with token lifetime policies<br>C) Azure App Service built-in authentication","A) Azure API Management with validate-jwt policy and rate-limit-by-key policy","APIM validate-jwt policy checks token signature and claims, rate-limit-by-key enforces limits per user/token claim. Conditional Access controls sign-in, not API-level authorization. App Service auth provides basic authentication but not claim validation or rate limiting. APIM provides fine-grained API security policies.","AZ-305 IdentityGovernance Authorization"
"A financial application requires audit logging of all data access and modifications with immutable logs for 7 years and alerts on anomalous access patterns.<br><br>A) Azure Monitor diagnostic settings to Log Analytics with immutable storage and anomaly detection queries<br>B) Application logging to Blob Storage with WORM policy<br>C) Azure SQL Database auditing with blob storage retention","A) Azure Monitor diagnostic settings to Log Analytics with immutable storage and anomaly detection queries","Diagnostic settings capture data plane operations, Log Analytics enables querying and anomaly detection (ML-based), table-level immutability prevents tampering, and alert rules detect patterns. Blob WORM works but lacks querying. SQL auditing is database-specific. Monitor + Log Analytics provides comprehensive audit with analytics.","AZ-305 IdentityGovernance Monitoring"
"Your application requires communication between Azure VNets and AWS VPCs with encryption and minimal latency over the internet.<br><br>A) Azure VPN Gateway with site-to-site VPN to AWS Virtual Private Gateway<br>B) ExpressRoute with AWS Direct Connect via colocation<br>C) Azure Front Door with AWS CloudFront integration","A) Azure VPN Gateway with site-to-site VPN to AWS Virtual Private Gateway","S2S VPN connects Azure VNet to AWS VPC over IPsec (encrypted internet tunnel), supports BGP routing, and works without physical circuit. ExpressRoute + Direct Connect requires colocation (complex/expensive). Front Door is for web traffic not VNet connectivity. VPN Gateway provides cross-cloud private connectivity over internet.","AZ-305 Infrastructure Networking"
"A database workload has unpredictable traffic patterns with idle periods (hours) and occasional spikes (10,000 concurrent queries). The database is 500GB. Minimize costs while maintaining performance during spikes.<br><br>A) Azure SQL Database Serverless with auto-pause and auto-scale<br>B) Azure SQL Database provisioned with manual scaling<br>C) Azure SQL Managed Instance with Business Critical tier","A) Azure SQL Database Serverless with auto-pause and auto-scale","Serverless automatically scales compute based on load, auto-pauses during idle periods (no compute charges), and resumes on demand. Provisioned tiers charge continuously. Managed Instance is more expensive without specific requirements. Serverless optimizes cost for variable workloads with idle periods.","AZ-305 DataStorage RelationalData"
"An IoT solution processes telemetry from 1 million devices with requirements for device identity, secure provisioning at scale, and ability to disable/revoke devices remotely.<br><br>A) Azure IoT Hub with Device Provisioning Service (DPS) and device twin properties<br>B) Azure Event Hubs with shared access signatures<br>C) Azure Service Bus with connection string per device","A) Azure IoT Hub with Device Provisioning Service (DPS) and device twin properties","IoT Hub provides device identity registry, DPS enables zero-touch provisioning, device twins support remote configuration/disable. Event Hubs lacks device identity. Service Bus connection strings don't scale to millions of devices. IoT Hub is purpose-built for device management, security, and telemetry at scale.","AZ-305 Infrastructure AppArchitecture"
"Your company requires that all Azure Storage accounts must use private endpoints and disable public network access. The policy must apply automatically to new and existing accounts.<br><br>A) Azure Policy with DeployIfNotExists effect for private endpoints and Deny effect for public access<br>B) ARM templates with required parameters<br>C) Azure Automation runbook to audit and configure storage accounts","A) Azure Policy with DeployIfNotExists effect for private endpoints and Deny effect for public access","DeployIfNotExists automatically creates private endpoints if missing (remediates existing accounts), Deny prevents public access enablement on new/existing accounts. ARM templates only affect new deployments via that template. Automation runbook is reactive. Policy provides proactive and continuous enforcement of security baselines.","AZ-305 IdentityGovernance Governance"
"A web application requires end-to-end encryption including data in transit between load balancer and backend VMs with certificate management and automatic renewal.<br><br>A) Azure Application Gateway with end-to-end TLS and Key Vault integration for certificate management<br>B) Azure Load Balancer with SSL offload<br>C) Azure Front Door with backend encryption","A) Azure Application Gateway with end-to-end TLS and Key Vault integration for certificate management","Application Gateway supports end-to-end TLS (re-encryption to backends), Key Vault integration auto-renews certificates, and provides L7 features. Standard Load Balancer doesn't support SSL. Front Door encrypts to edge but requires additional config for backend encryption. App Gateway provides complete E2E TLS with managed certificates.","AZ-305 Infrastructure Networking"
"Your organization needs to implement least privilege access for developers to create VMs but prohibit creation of public IPs and restrict VM sizes to cost-effective options.<br><br>A) Custom RBAC role with VM create permissions and Azure Policy to deny public IP and expensive VM SKUs<br>B) Contributor role with Conditional Access restrictions<br>C) Virtual Machine Contributor role only","A) Custom RBAC role with VM create permissions and Azure Policy to deny public IP and expensive VM SKUs","Custom role grants specific VM creation actions, Policy Deny effect prevents public IP creation and large VM SKUs, combination provides least privilege with guardrails. Contributor is too broad. VM Contributor includes all VM operations without restrictions. Custom RBAC + Policy implements least privilege with cost/security controls.","AZ-305 IdentityGovernance Authorization"
"A video processing application requires GPU compute that runs for 2-8 hours triggered by blob uploads. Jobs can tolerate interruptions and restart from checkpoints. Minimize costs.<br><br>A) Azure Batch with Spot VMs, blob trigger via Event Grid, and task restart policies<br>B) Azure Functions with GPU-enabled Premium plan<br>C) Dedicated GPU VMs with scheduled start/stop","A) Azure Batch with Spot VMs, blob trigger via Event Grid, and task restart policies","Batch manages job scheduling with task-level checkpoint/restart, Spot VMs provide 90% discount, Event Grid triggers jobs on blob upload, autoscaling to 0 between jobs. Functions doesn't support GPU workloads at scale. Dedicated VMs lack job orchestration and cost optimization. Batch + Spot + Event Grid is optimal for GPU batch workloads.","AZ-305 Infrastructure Compute"
"Your company requires monitoring of Azure AD sign-in patterns with alerts on risky sign-ins, detection of impossible travel, and automated response (block user, require MFA step-up).<br><br>A) Azure AD Identity Protection with risk policies and automated remediation actions<br>B) Azure AD logs with custom Log Analytics queries and alert rules<br>C) Azure Sentinel with sign-in analytics","A) Azure AD Identity Protection with risk policies and automated remediation actions","Identity Protection provides ML-based risk detection (impossible travel, atypical travel, anonymous IP), risk-based Conditional Access for automated response (block, require MFA), and investigation tools. Custom queries lack ML detection. Sentinel works but Identity Protection is purpose-built for Azure AD risk detection with native integration.","AZ-305 IdentityGovernance Authentication"
"A data warehouse requires separation of compute and storage, ability to pause compute during non-business hours, and support for materialized views with automatic query optimization.<br><br>A) Azure Synapse Analytics dedicated SQL pool with pause/resume and result set caching<br>B) Azure SQL Database with read scale-out<br>C) Azure Databricks with Delta Lake","A) Azure Synapse Analytics dedicated SQL pool with pause/resume and result set caching","Synapse dedicated pool separates storage (charged always) from compute (pause during idle), supports materialized views, result set cache, and adaptive query optimization. SQL Database doesn't pause (always billed). Databricks is for Spark not SQL warehousing. Synapse provides pause/resume for cost control in data warehousing.","AZ-305 DataStorage DataIntegration"
"An application must process messages from a queue with guaranteed delivery, ability to defer messages for later processing, and automatic dead-lettering after 5 failed delivery attempts.<br><br>A) Azure Service Bus queue with PeekLock, message deferral, and max delivery count<br>B) Azure Storage Queue with visibility timeout<br>C) Azure Event Grid with exponential retry","A) Azure Service Bus queue with PeekLock, message deferral, and max delivery count","Service Bus supports PeekLock (guaranteed delivery), defer() for manual processing scheduling, max delivery count triggers automatic dead-letter, and rich retry policies. Storage Queue has simpler semantics without deferral. Event Grid is for pub/sub events not queue processing. Service Bus provides enterprise messaging features.","AZ-305 Infrastructure AppArchitecture"
"Your organization requires cross-region replication of container images with automatic geo-replication and webhook notifications on image push for CI/CD pipelines.<br><br>A) Azure Container Registry Premium with geo-replication and webhooks<br>B) Azure Container Registry Basic with manual replication<br>C) Docker Hub with Azure integration","A) Azure Container Registry Premium with geo-replication and webhooks","Premium SKU provides geo-replication (replicate to multiple regions automatically), webhooks trigger on push/delete for automation, content trust for image signing, and 100Gbps+ throughput. Basic lacks geo-replication. Docker Hub is external without Azure integration. ACR Premium provides enterprise container registry with global distribution.","AZ-305 Infrastructure Compute"
"A SaaS application must isolate customer data in separate databases while maintaining centralized management, connection pooling, and cost efficiency for 1000 customers.<br><br>A) Azure SQL Database with elastic pools and database-per-tenant model<br>B) Azure SQL Database with row-level security for shared database<br>C) Azure SQL Managed Instance with separate instances per customer","A) Azure SQL Database with elastic pools and database-per-tenant model","Elastic pool shares resources across databases (cost efficient), database-per-tenant provides strong isolation, centralized management via automation, and automatic scaling. RLS provides soft isolation (not physical separation). Managed Instance per customer is prohibitively expensive. Elastic pools balance isolation with cost for multi-tenant SaaS.","AZ-305 DataStorage RelationalData"
"Your company requires real-time monitoring of Azure costs with alerts when spending exceeds budget thresholds and automatic tagging of untagged resources for cost allocation.<br><br>A) Azure Cost Management with budgets, alert rules, and Azure Policy Append effect for tags<br>B) Azure Advisor cost recommendations<br>C) Azure Monitor metrics with custom cost queries","A) Azure Cost Management with budgets, alert rules, and Azure Policy Append effect for tags","Cost Management provides budget creation with alert thresholds, cost analysis by tags, and integration with Policy for tag governance. Advisor provides recommendations (not real-time alerts). Monitor doesn't track costs directly. Cost Management + Policy is the native Azure cost governance solution with alerting.","AZ-305 IdentityGovernance Governance"
"A web application must handle 50,000 concurrent WebSocket connections with message broadcasting to specific user groups and automatic reconnection on transient failures.<br><br>A) Azure SignalR Service with group management and automatic reconnection<br>B) Azure Web PubSub service with client SDK<br>C) Self-hosted SignalR on App Service","A) Azure SignalR Service with group management and automatic reconnection","SignalR Service is managed, scales to 100K+ connections, provides group/user targeting for broadcasts, and client SDK handles reconnection. Web PubSub works but SignalR has better client library integration. Self-hosted doesn't scale without complex infrastructure. SignalR Service provides managed real-time messaging at scale.","AZ-305 Infrastructure AppArchitecture"
"Your organization deploys multi-tier applications repeatedly across environments (dev, test, prod). You need blueprints that include RBAC assignments, policy assignments, ARM templates, and resource groups.<br><br>A) Azure Blueprints with artifacts (RBAC, policies, templates, resource groups)<br>B) ARM templates with nested templates<br>C) Azure DevOps pipelines with manual deployments","A) Azure Blueprints with artifacts (RBAC, policies, templates, resource groups)","Blueprints package governance artifacts (policies, RBAC) with infrastructure (ARM templates, resource groups), versioned and reusable across subscriptions. ARM templates can't assign policies/RBAC natively. Pipelines require manual orchestration. Blueprints provide declarative governance + infrastructure for repeatable environment setup.","AZ-305 Infrastructure Governance"
"A data lake stores raw sensor data (JSON) that must be queried using SQL syntax without data movement. Queries are ad-hoc and infrequent (10/month). Minimize costs.<br><br>A) Azure Synapse serverless SQL pool with OPENROWSET querying Data Lake JSON files<br>B) Load data into Synapse dedicated pool<br>C) Azure Databricks with external tables","A) Azure Synapse serverless SQL pool with OPENROWSET querying Data Lake JSON files","Serverless SQL charges per TB scanned (no compute when idle), OPENROWSET queries JSON files in place, supports SQL syntax. Dedicated pool charges for provisioned resources. Databricks has cluster costs even with auto-termination. Serverless SQL is optimal for infrequent ad-hoc queries over data lakes without data movement.","AZ-305 DataStorage DataIntegration"
"An application requires key-value storage with TTL, atomic increment operations, pub/sub messaging, and sub-millisecond latency for 100,000 ops/second.<br><br>A) Azure Cache for Redis Premium with clustering and pub/sub<br>B) Azure Cosmos DB with partition keys<br>C) Azure Table Storage with SAS tokens","A) Azure Cache for Redis Premium with clustering and pub/sub","Redis provides native key-value with TTL, atomic operations (INCR), pub/sub channels, sub-ms latency, and clustering for scale. Cosmos DB has single-digit ms (not sub-ms) and costs more. Table Storage has much higher latency and lacks atomic ops/pub-sub. Redis is purpose-built for this high-performance caching/messaging scenario.","AZ-305 DataStorage NoSQL"
"Your company requires centralized secrets management for 100 applications with automatic rotation every 90 days, audit logging of access, and RBAC for secret management.<br><br>A) Azure Key Vault with rotation policies, diagnostic logs, and access policies<br>B) Azure App Configuration for all secrets<br>C) Environment variables in Azure DevOps","A) Azure Key Vault with rotation policies, diagnostic logs, and access policies","Key Vault provides automated rotation policies (certificates, secrets), audit logs to Monitor, RBAC/access policies for granular permissions, and versioning. App Configuration is for app settings not secrets. Environment variables in pipelines lack rotation and audit. Key Vault is the secrets management solution with governance.","AZ-305 IdentityGovernance Secrets"
"A machine learning model serves predictions via REST API with requirements for A/B testing (traffic split), automatic scaling based on request rate, and GPU inference.<br><br>A) Azure Machine Learning managed endpoints with traffic routing and GPU compute<br>B) Azure Functions with GPU support<br>C) Azure Kubernetes Service with Istio service mesh","A) Azure Machine Learning managed endpoints with traffic routing and GPU compute","ML managed endpoints provide native A/B testing via traffic splits, autoscaling based on requests/CPU, GPU compute support, and monitoring. Functions doesn't support GPU at scale. AKS + Istio works but requires more management. ML managed endpoints are purpose-built for model serving with traffic management.","AZ-305 Infrastructure Compute"
"Your organization requires disaster recovery for on-premises file servers (10TB) to Azure with RPO 1 hour, RTO 4 hours, and ability to perform DR drills without impacting production.<br><br>A) Azure File Sync with test failover to Azure Files shares<br>B) Azure Backup for files with restore to Azure VMs<br>C) Azure Site Recovery for physical servers hosting file shares","A) Azure File Sync with test failover to Azure Files shares","File Sync replicates on-premises files to Azure Files continuously (sub-hour RPO), test failover mounts Azure Files without affecting production, and RTO meets 4 hours. Backup requires restore time (may exceed RTO). ASR is for VMs not file shares. File Sync provides continuous replication and DR for file workloads.","AZ-305 BusinessContinuity DisasterRecovery"
"A gaming application requires leaderboard updates with millions of concurrent users, sub-5ms latency, automatic ranking, and persistence for offline analysis.<br><br>A) Azure Cache for Redis with sorted sets persisted to Azure Storage via export<br>B) Azure Cosmos DB with composite indexes<br>C) Azure SQL Database with in-memory OLTP","A) Azure Cache for Redis with sorted sets persisted to Azure Storage via export","Redis sorted sets provide sub-ms leaderboard operations with automatic ranking, scales horizontally, RDB/AOF export to Storage for analysis. Cosmos DB has higher latency. SQL in-memory can't match Redis for this pattern. Redis is optimal for real-time leaderboards with persistence option for analytics.","AZ-305 DataStorage NoSQL"
"Your company requires network security controls with layer-7 inspection, IDS/IPS capabilities, and centralized management for traffic between Azure and on-premises.<br><br>A) Azure Firewall Premium with IDPS and TLS inspection<br>B) Azure Firewall Standard with threat intelligence<br>C) Network Security Groups with application security groups","A) Azure Firewall Premium with IDPS and TLS inspection","Premium SKU provides IDPS (intrusion detection/prevention), TLS inspection (L7 deep packet inspection), URL filtering, and threat intelligence. Standard lacks IDPS/TLS inspection. NSGs operate at L4 only. Premium Firewall provides next-gen firewall capabilities for advanced threat protection.","AZ-305 Infrastructure Networking"
"A data warehouse must load 10TB of data nightly from on-premises SQL Server with minimal network impact and transformations before loading into Synapse Analytics.<br><br>A) Azure Data Factory with self-hosted IR, staging to Data Lake, and mapping data flows to Synapse<br>B) PolyBase direct load from on-premises<br>C) ExpressRoute with bulk copy","A) Azure Data Factory with self-hosted IR, staging to Data Lake, and mapping data flows to Synapse","Self-hosted IR accesses on-premises SQL, stages data in Data Lake (network optimization via compression), mapping data flows transform data, and parallel copy to Synapse. PolyBase can't directly access on-premises without network path. ExpressRoute helps but lacks ETL logic. ADF provides complete hybrid ETL pipeline.","AZ-305 DataStorage DataIntegration"
"An application must respond to Azure Storage blob events (upload, delete) within seconds with guaranteed delivery and ability to batch process multiple events together.<br><br>A) Event Grid with Azure Functions consumption plan and batch trigger<br>B) Blob Storage change feed with polling<br>C) Azure Logic Apps with blob trigger","A) Event Grid with Azure Functions consumption plan and batch trigger","Event Grid delivers blob events in real-time (<30s typically), Functions batch trigger processes multiple events, and guaranteed delivery with retry. Change feed is polling-based (not real-time). Logic Apps work but Functions provide better performance/cost for event processing. Event Grid + Functions is the event-driven blob processing pattern.","AZ-305 Infrastructure AppArchitecture"
"Your organization requires centralized identity for on-premises Active Directory users to access Azure resources with SSO and without password hash synchronization to the cloud.<br><br>A) Azure AD Connect with Pass-through Authentication (PTA) and SSO<br>B) Azure AD Connect with Password Hash Sync<br>C) Active Directory Federation Services (ADFS)","A) Azure AD Connect with Pass-through Authentication (PTA) and SSO","PTA authenticates against on-premises AD without syncing password hashes to cloud, provides SSO, and installs lightweight agents. Password Hash Sync violates the no-hash requirement. ADFS works but adds complexity compared to PTA. PTA balances security (no cloud password hashes) with simplicity (no ADFS infrastructure).","AZ-305 IdentityGovernance Authentication"
"A microservices application requires service mesh capabilities including mTLS between services, traffic splitting for canary deployments, and distributed tracing without code changes.<br><br>A) Azure Kubernetes Service with Istio service mesh add-on<br>B) Azure API Management for microservices<br>C) Azure Front Door with backend routing","A) Azure Kubernetes Service with Istio service mesh add-on","Istio provides service mesh with automatic mTLS encryption, traffic management (canary/blue-green), distributed tracing, and sidecar proxies (no code changes). APIM is API gateway not service mesh. Front Door is external load balancing. Istio provides comprehensive service mesh for microservices observability and security.","AZ-305 Infrastructure AppArchitecture"
"Your company requires backup of Azure SQL Managed Instance with long-term retention of monthly backups for 10 years and ability to restore to specific points in time within the last 7 days.<br><br>A) Automated backups with PITR enabled and LTR policy configured<br>B) Manual BACPAC exports to Blob Storage<br>C) Geo-replication for backup purposes","A) Automated backups with PITR enabled and LTR policy configured","Managed Instance automated backups provide PITR (7-35 days configurable), LTR supports weekly/monthly/yearly backups up to 10 years. BACPAC is manual and slow for large databases. Geo-replication is for availability not backups. Automated backups with LTR provide complete backup/retention solution built into the service.","AZ-305 BusinessContinuity Backup"
"A big data processing pipeline requires orchestration of data flows with dependency management, conditional execution, and integration with on-premises data sources.<br><br>A) Azure Data Factory with control flow activities, parameters, and self-hosted integration runtime<br>B) Azure Logic Apps with connectors<br>C) Azure Functions with timer triggers","A) Azure Data Factory with control flow activities, parameters, and self-hosted integration runtime","ADF provides visual pipeline orchestration with control flow (if, foreach, until), activity dependencies, parameters for reusability, and self-hosted IR for on-premises access. Logic Apps are for workflow automation not data pipelines. Functions require code for orchestration. ADF is purpose-built for ETL/ELT orchestration.","AZ-305 DataStorage DataIntegration"
