Front,Back,Extra,Tags
"A pipeline builds .NET applications across Windows, Linux, and macOS. Build agents must match OS requirements while minimizing cost. Which agent strategy optimizes this multi-platform build?<br><br>A) Microsoft-hosted agents with matrix strategy for OS selection<br>B) Self-hosted Windows agents with cross-compilation<br>C) Manual builds on developer workstations","A) Microsoft-hosted agents with matrix strategy for OS selection","Microsoft-hosted agents with matrix strategy execute parallel builds across multiple OS images without agent management overhead. Self-hosted agents require maintenance. Cross-compilation may not validate OS-specific behaviors. Manual builds lack automation and consistency.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/yaml-schema/jobs-job-strategy"">Pipeline matrix strategy</a>",AZ-400 Pipelines AgentStrategy
"Your team needs unified work tracking across 5 GitHub repositories with sprint planning and burndown charts. Which integration provides this consolidated project management?<br><br>A) GitHub Projects with repository integration and custom fields<br>B) Separate issue tracking per repository<br>C) External project management tool with manual sync","A) GitHub Projects with repository integration and custom fields","GitHub Projects integrates issues from multiple repositories with sprint planning views, custom fields, and burndown tracking. Separate issue tracking lacks cross-repository visibility. External tools require manual synchronization losing GitHub integration benefits.<br><br>Reference: <a href=""https://docs.github.com/issues/planning-and-tracking-with-projects"">GitHub Projects</a>",AZ-400 Processes WorkTracking
"Your organization requires all pull requests automatically linked to work items before merge. Commits lacking work item references should trigger build warnings. Which configuration enforces this traceability?<br><br>A) Required commit message format with work item validation<br>B) Manual work item linking during code review<br>C) Post-merge audit of work item associations","A) Required commit message format with work item validation","Required commit message patterns with automated validation enforce work item traceability at commit time. Manual linking is error-prone and non-enforceable. Post-merge audits don't prevent unlinked commits.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/repos/git/link-work-items"">Work item linking policies</a>",AZ-400 Processes Traceability
"A development team needs real-time pipeline status notifications in Microsoft Teams when builds fail or deployments complete. Which integration method provides these automated notifications?<br><br>A) Azure Pipelines app for Teams with subscription filters<br>B) Manual status updates posted by engineers<br>C) Email notifications forwarded to Teams channel","A) Azure Pipelines app for Teams with subscription filters","Azure Pipelines Teams app provides native integration with configurable event subscriptions for targeted notifications. Manual updates don't scale and miss events. Email forwarding lacks interactivity and proper formatting.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/integrations/microsoft-teams"">Teams integration with Azure Pipelines</a>",AZ-400 Processes Collaboration
"Your organization tracks deployment frequency, lead time, and mean time to recovery (MTTR) as DORA metrics. Which Azure DevOps feature visualizes these DevOps performance metrics?<br><br>A) Analytics views with custom queries and dashboard widgets<br>B) Build logs reviewed manually for metrics<br>C) Third-party monitoring without Azure DevOps integration","A) Analytics views with custom queries and dashboard widgets","Analytics views with OData queries enable custom DORA metrics visualization using dashboard widgets. Manual log review doesn't scale or persist insights. Third-party tools miss native Azure DevOps telemetry.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/report/powerbi/data-connector-connect"">Azure DevOps Analytics</a>",AZ-400 Processes Metrics
"A repository requires branch protection preventing direct commits to main. All changes must come through pull requests with 2 approvals and passing builds. Which branch policy configuration enforces these requirements?<br><br>A) Branch protection rules with minimum reviewers and status checks<br>B) Repository permissions removing direct push access<br>C) Code review guidelines without technical enforcement","A) Branch protection rules with minimum reviewers and status checks","Branch protection rules enforce required reviewers, status checks, and prevent direct pushes through technical controls. Repository permissions alone can be bypassed by admins. Guidelines without enforcement don't prevent policy violations.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/repos/git/branch-policies"">Branch policies in Azure Repos</a>",AZ-400 SourceControl BranchProtection
"Your Git repository grew to 5GB with 100K commits. Clones take 20 minutes. You need to improve clone performance while maintaining commit history. Which Git optimization technique addresses this?<br><br>A) Scalar with GVFS protocol for partial clones<br>B) Deleting old commit history with filter-repo<br>C) Migrating to new repository losing history","A) Scalar with GVFS protocol for partial clones","Scalar with Git Virtual File System (GVFS) enables partial clones downloading only needed objects, dramatically improving performance for large repositories. Deleting history loses valuable traceability. New repository migration disrupts team workflows.<br><br>Reference: <a href=""https://github.com/microsoft/scalar"">Scalar optimization tool</a>",AZ-400 SourceControl GitOptimization
"A developer accidentally committed API keys to a public GitHub repository 30 commits ago. You need to remove the sensitive data from entire repository history. Which Git operation completely removes this data?<br><br>A) git filter-repo removing file from all commits<br>B) Deleting the file in a new commit<br>C) Making repository private to hide commit history","A) git filter-repo removing file from all commits","git filter-repo (or BFG Repo-Cleaner) rewrites repository history removing sensitive data from all commits. Simple file deletion leaves data in history. Private repositories don't remove data, only restrict access to already compromised secrets.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/repos/git/remove-binaries"">Removing sensitive data from Git</a>",AZ-400 SourceControl DataRemoval
"Your organization has 500 developers across 30 teams. Each team needs isolated repositories with team-specific permissions. Which Azure DevOps structure efficiently manages this?<br><br>A) Projects per team with team-specific permissions and repositories<br>B) Single project with 500 individual permission grants<br>C) Separate Azure DevOps organizations per team","A) Projects per team with team-specific permissions and repositories","Projects provide logical boundaries with inherited permissions, simplifying management for multiple teams. Individual permission grants don't scale to 500 users. Separate organizations fragment work tracking and complicate cross-team collaboration.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/organizations/projects/about-projects"">Azure DevOps project organization</a>",AZ-400 SourceControl PermissionsManagement
"A team uses GitHub Flow with main branch and feature branches. Merges to main must be fast-forward only with linear history. Which merge strategy enforces this linear history requirement?<br><br>A) Squash merging combining all feature commits<br>B) Merge commits creating merge nodes<br>C) Rebase and merge maintaining linear history","C) Rebase and merge maintaining linear history","Rebase and merge creates linear history by replaying feature commits on main without merge commits. Squash merging loses individual commit granularity. Merge commits create non-linear history violating the requirement.<br><br>Reference: <a href=""https://docs.github.com/pull-requests/collaborating-with-pull-requests/incorporating-changes-from-a-pull-request/about-pull-request-merges"">GitHub merge strategies</a>",AZ-400 SourceControl MergeStrategy
"Your pipeline publishes NuGet packages to Azure Artifacts. Package versions must follow semantic versioning with automatic version incrementing based on Git tags. Which versioning strategy implements this?<br><br>A) GitVersion calculating version from Git history and tags<br>B) Manually incrementing version in project file each commit<br>C) Build number as package version without semantic meaning","A) GitVersion calculating version from Git history and tags","GitVersion automatically determines semantic version from Git history, branches, and tags, ensuring consistent versioning without manual intervention. Manual version updates are error-prone. Build numbers don't convey semantic meaning (breaking vs feature vs patch).<br><br>Reference: <a href=""https://gitversion.net/docs/"">GitVersion semantic versioning</a>",AZ-400 Pipelines Versioning
"Your application depends on 50 third-party npm packages. You need to ensure upstream package registry failures don't block builds. Which Azure Artifacts configuration provides this resilience?<br><br>A) Upstream sources with package caching in Azure Artifacts feed<br>B) Direct consumption of npm registry without caching<br>C) Manually downloading packages to repository","A) Upstream sources with package caching in Azure Artifacts feed","Upstream sources cache packages from public registries, providing resilience against upstream failures while maintaining automatic updates. Direct registry consumption lacks resilience. Manual package storage requires constant maintenance and loses automatic updates.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/artifacts/concepts/upstream-sources"">Azure Artifacts upstream sources</a>",AZ-400 Pipelines PackageResilience
"A CI pipeline runs unit tests taking 30 minutes sequentially. Tests are independent. You need to reduce execution time while keeping the same test coverage. Which approach optimizes test execution?<br><br>A) Parallel test execution using matrix strategy across agents<br>B) Reducing test coverage to decrease test count<br>C) Running tests sequentially on faster hardware","A) Parallel test execution using matrix strategy across agents","Parallel execution using matrix strategy distributes independent tests across multiple agents, reducing total time. Reducing coverage compromises quality. Faster hardware provides linear improvement, parallel execution provides multiplicative improvement.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/test/parallel-testing-any-test-runner"">Parallel test execution</a>",AZ-400 Pipelines TestOptimization
"Your pipeline deploys Azure infrastructure and application code. Infrastructure changes are infrequent but application updates occur hourly. Which pipeline design optimizes this pattern?<br><br>A) Separate pipelines for infrastructure and application with conditional triggers<br>B) Combined pipeline building everything on every commit<br>C) Manual infrastructure deployment without automation","A) Separate pipelines for infrastructure and application with conditional triggers","Separate pipelines with path-based triggers optimize execution, deploying infrastructure only when IaC changes and application continuously. Combined pipelines waste time on unchanged infrastructure. Manual deployment lacks automation benefits and consistency.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/architecture/guide/devops/pipelines"">Pipeline design patterns</a>",AZ-400 Pipelines PipelineDesign
"A multi-stage pipeline deploys to 10 Azure regions sequentially. Deployment takes 2 hours. Business requires reducing deployment time while maintaining safety. Which pattern achieves this?<br><br>A) Parallel deployment to all regions with phased rollout<br>B) Sequential deployment to regions one at a time<br>C) Manual deployment to each region","A) Parallel deployment to all regions with phased rollout","Parallel deployment to regions in waves (e.g., 3 regions at once) reduces total time while maintaining controlled rollout. Sequential deployment maximizes time. Phased approach balances speed with risk management better than full parallel or full sequential.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/process/deployment-jobs"">Deployment strategies</a>",AZ-400 Pipelines DeploymentOptimization
"Your pipeline uses 15 common tasks across 5 different YAML pipelines. Changes to tasks require updating all 5 pipelines. Which approach improves maintainability?<br><br>A) YAML templates with shared task definitions<br>B) Copying task definitions across all pipelines<br>C) Classic release definitions instead of YAML","A) YAML templates with shared task definitions","YAML templates centralize common task definitions enabling single-source updates across multiple pipelines. Copied definitions multiply maintenance effort. Classic definitions lack version control and infrastructure-as-code benefits.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/process/templates"">YAML templates</a>",AZ-400 Pipelines Templates
"A deployment pipeline requires manual security approval for production but automated approval for non-production. The approval authority should be configured per environment. Which feature implements this environment-specific approval control?<br><br>A) Environment-specific approval gates with approver groups<br>B) Pipeline-wide approval requiring all stages to be approved<br>C) Branch protection rules for deployment branches","A) Environment-specific approval gates with approver groups","Environment resource with approvals and checks enables per-environment approval policies with designated approvers. Pipeline-wide approval doesn't differentiate environments. Branch protection controls code, not deployments across environments.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/process/approvals"">Environment approvals</a>",AZ-400 Pipelines EnvironmentApprovals
"Your organization requires code coverage above 80% for all pull requests. Builds should fail if coverage drops below threshold. Which pipeline capability enforces this quality gate?<br><br>A) Code coverage task with threshold check failing build on violation<br>B) Manual code review checking coverage reports<br>C) Optional code coverage reporting without enforcement","A) Code coverage task with threshold check failing build on violation","Code coverage tasks with FailOnCoverageBelow parameter enforce quality gates automatically. Manual reviews don't scale and miss violations. Optional reporting without enforcement doesn't prevent coverage degradation.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/test/review-code-coverage-results"">Code coverage thresholds</a>",AZ-400 Pipelines QualityGates
"A microservices application needs to deploy services in specific order due to database migration dependencies. Service B deployment requires Service A migration completion. Which pipeline construct ensures this deployment ordering?<br><br>A) Stage dependencies with deployment order enforcement<br>B) Single job deploying all services sequentially<br>C) Manual deployment coordination between teams","A) Stage dependencies with deployment order enforcement","Stage dependencies using dependsOn ensure Service B stage waits for Service A stage completion. Single job lacks granular control and rollback capability per service. Manual coordination is error-prone and doesn't scale.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/process/stages#dependencies"">Deployment order with dependencies</a>",AZ-400 Pipelines DeploymentOrder
"Your organization deploys applications using canary releases, exposing new versions to 5% of users initially. You need to automatically roll back if error rates exceed 1%. Which Azure service implements this automated feedback-driven deployment?<br><br>A) Azure App Service deployment slots with Traffic Manager health probes<br>B) Manual deployment with post-deployment monitoring<br>C) Blue-green deployment without traffic splitting","A) Azure App Service deployment slots with Traffic Manager health probes","App Service slots with Traffic Manager enable canary deployment with automatic traffic routing based on health probes, supporting automated rollback based on metrics. Manual deployment lacks automation. Blue-green deploys all-or-nothing without gradual rollout.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/app-service/deploy-best-practices#use-deployment-slots"">Canary deployments with App Service</a>",AZ-400 Pipelines CanaryDeployment
"A database deployment pipeline must run migration scripts against production database during deployment. Rollback must restore database to pre-deployment state if errors occur. Which strategy enables this database deployment pattern?<br><br>A) Transactional migration scripts with rollback scripts in deployment tasks<br>B) Manual SQL script execution during maintenance window<br>C) Direct database changes without version control","A) Transactional migration scripts with rollback scripts in deployment tasks","Transactional migration scripts with explicit rollback logic enable automated database deployments with safety. Manual execution lacks automation and audit trail. Direct changes violate infrastructure-as-code principles.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/targets/azure-sqldb"">Database deployment pipelines</a>",AZ-400 Pipelines DatabaseDeployment
"Your application uses 5 Docker containers deployed together. Container images must be built, tested, and deployed atomically. Which pipeline pattern ensures atomic multi-container deployment?<br><br>A) Docker Compose with multi-container deployment task<br>B) Separate pipelines for each container image<br>C) Manual container orchestration commands","A) Docker Compose with multi-container deployment task","Docker Compose enables multi-container application definition with atomic deployment. Separate pipelines lose deployment atomicity and introduce coordination complexity. Manual orchestration lacks reproducibility and automation.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/ecosystems/docker-compose"">Multi-container pipelines</a>",AZ-400 Pipelines ContainerDeployment
"A hotfix requires immediate production deployment bypassing normal CI/CD stages. The organization needs audit trail and approval while maintaining speed. Which pipeline design balances urgency with governance?<br><br>A) Dedicated hotfix pipeline with expedited approval workflow<br>B) Direct production access without pipeline<br>C) Standard pipeline requiring all testing stages","A) Dedicated hotfix pipeline with expedited approval workflow","Dedicated hotfix pipeline with streamlined (but present) approvals balances speed with governance and maintains audit trail. Direct access violates change control. Standard pipeline lacks urgency handling creating incentive to bypass processes.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/architecture/guide/devops/release-engineering-cd"">Release engineering patterns</a>",AZ-400 Pipelines HotfixStrategy
"Your infrastructure uses ARM templates deployed via pipeline. You need to detect drift between deployed infrastructure and source control templates. Which approach identifies this configuration drift?<br><br>A) Scheduled pipeline running ARM what-if operation detecting changes<br>B) Manual comparison of deployed resources with templates<br>C) Redeploying templates to overwrite any drift","A) Scheduled pipeline running ARM what-if operation detecting changes","Scheduled what-if operations detect drift by comparing deployed state with template definitions without modifying resources. Manual comparison doesn't scale. Redeployment without detection may overwrite intentional changes or miss security issues.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/azure-resource-manager/templates/deploy-what-if"">Infrastructure drift detection</a>",AZ-400 Pipelines DriftDetection
"A pipeline deploys infrastructure using Terraform. State file must be shared across pipeline runs and team members. Which backend configuration provides safe concurrent state access?<br><br>A) Azure Storage backend with state locking<br>B) Local state file committed to Git<br>C) Shared network drive for state file","A) Azure Storage backend with state locking","Azure Storage backend with built-in state locking prevents concurrent modification conflicts. Git-committed state files expose sensitive data and cause merge conflicts. Network drives lack atomic operations and state locking.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/developer/terraform/store-state-in-azure-storage"">Terraform backend in Azure Storage</a>",AZ-400 Pipelines TerraformState
"Your organization requires PowerShell DSC configurations for VM configuration management. Configurations must be version controlled and automatically applied. Which Azure service automates this DSC configuration enforcement?<br><br>A) Azure Automation State Configuration with DSC pull server<br>B) Manual DSC script execution on VMs<br>C) Configuration files stored without automation","A) Azure Automation State Configuration with DSC pull server","Azure Automation State Configuration provides centralized DSC configuration management with automatic drift remediation. Manual execution lacks continuous enforcement. Stored configurations without automation don't prevent drift.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/automation/automation-dsc-overview"">Azure Automation DSC</a>",AZ-400 Pipelines DSC
"A pipeline builds artifacts requiring 500MB of download. Builds run 50 times daily. You need to reduce pipeline execution time and data transfer costs. Which caching strategy optimizes this?<br><br>A) Pipeline cache task with dependency cache keys<br>B) Downloading dependencies on every pipeline run<br>C) Committing dependencies to source control","A) Pipeline cache task with dependency cache keys","Pipeline caching stores and reuses dependencies across runs based on cache keys (e.g., package lock file hash), significantly reducing transfer and restore time. Repeated downloads waste time and bandwidth. Committed dependencies bloat repository and complicate updates.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/release/caching"">Pipeline caching</a>",AZ-400 Pipelines Caching
"Your pipeline artifacts require 90-day retention for compliance but storage costs are high. Historical artifacts beyond 30 days are rarely accessed. Which retention policy optimizes this requirement?<br><br>A) Retention policy with 90-day limit and automated cleanup<br>B) Unlimited retention keeping all artifacts permanently<br>C) Manual deletion of old artifacts","A) Retention policy with 90-day limit and automated cleanup","Configured retention policies automatically delete artifacts after specified duration, balancing compliance with cost. Unlimited retention maximizes cost. Manual deletion lacks consistency and governance.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/policies/retention"">Pipeline retention policies</a>",AZ-400 Pipelines Retention
"A legacy classic pipeline requires migration to YAML for version control and approval processes. The pipeline has 15 stages with complex conditions. Which migration approach minimizes risk?<br><br>A) Incremental migration converting stages one at a time with parallel execution<br>B) Complete migration of all stages simultaneously<br>C) Maintaining classic pipeline without migration","A) Incremental migration converting stages one at a time with parallel execution","Incremental migration allows validation of each stage while maintaining production stability through parallel execution of classic and YAML versions. Complete migration increases risk. Avoiding migration loses version control and modern features.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/migrate/from-classic-pipelines"">Migrating to YAML pipelines</a>",AZ-400 Pipelines Migration
"Your pipeline runs on self-hosted agents requiring specific tool versions. Agent maintenance causes downtime. You need to modernize agent infrastructure for reliability. Which strategy improves agent availability?<br><br>A) Containerized agents with immutable images and orchestration<br>B) Manual agent maintenance on physical servers<br>C) Single self-hosted agent for all workloads","A) Containerized agents with immutable images and orchestration","Containerized agents enable immutable infrastructure with easy updates via image replacement and orchestration-based scaling. Manual maintenance maximizes downtime. Single agent creates bottleneck and single point of failure.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/agents/docker"">Containerized pipeline agents</a>",AZ-400 Pipelines AgentModernization
"A pipeline consumes GitHub Packages requiring authentication. Credentials should not be stored in code. Which authentication method securely accesses these packages in pipeline?<br><br>A) GitHub service connection with PAT stored in Azure DevOps<br>B) GitHub credentials hardcoded in pipeline YAML<br>C) Anonymous access without authentication","A) GitHub service connection with PAT stored in Azure DevOps","Service connection securely stores credentials separate from code with proper access control. Hardcoded credentials expose secrets in version control. Anonymous access fails for private packages.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/library/service-endpoints"">Service connections</a>",AZ-400 Security ServiceConnections
"Your organization uses both Azure DevOps and GitHub. Deployments from both platforms require identical Azure authentication. Which identity type enables consistent authentication across both platforms?<br><br>A) User-assigned managed identity for consistent authentication<br>B) Separate service principals for each platform<br>C) Shared personal access token across platforms","A) User-assigned managed identity for consistent authentication","User-assigned managed identity provides consistent authentication mechanism usable across Azure DevOps and GitHub with same identity. Separate service principals multiply management overhead. Shared PATs violate security best practices and lack auditability.<br><br>Reference: <a href=""https://learn.microsoft.com/entra/identity/managed-identities-azure-resources/overview"">Managed identities</a>",AZ-400 Security ManagedIdentity
"A GitHub repository requires escalated permissions for infrastructure deployment but limited permissions for application code. Which GitHub permission model implements this least privilege access?<br><br>A) Custom repository roles with granular permissions per team<br>B) Admin access for all team members<br>C) Single permission level for entire repository","A) Custom repository roles with granular permissions per team","Custom repository roles enable granular permission assignment implementing least privilege per team function. Admin access violates least privilege principle. Single permission level prevents appropriate access segregation.<br><br>Reference: <a href=""https://docs.github.com/organizations/managing-peoples-access-to-your-organization-with-roles/about-custom-repository-roles"">GitHub custom roles</a>",AZ-400 Security PermissionsGranularity
"Your Azure DevOps project requires work item access for external contractors without providing full project member access. Which access level provides this restricted access?<br><br>A) Stakeholder access with work item tracking only<br>B) Basic access with full features<br>C) Project Collection Administrator access","A) Stakeholder access with work item tracking only","Stakeholder access provides work item viewing and limited editing without code access or license cost, appropriate for contractors. Basic access provides unnecessary features. Project Collection Administrator grants excessive permissions violating least privilege.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/organizations/security/stakeholder-access"">Stakeholder access levels</a>",AZ-400 Security AccessLevels
"Multiple teams share an Azure DevOps project. Each team should only access their work items and repositories. Which organizational construct implements this team-based isolation?<br><br>A) Azure DevOps teams with area paths and repository permissions<br>B) Single flat team structure with manual access control<br>C) Separate projects per team with no sharing","A) Azure DevOps teams with area paths and repository permissions","Azure DevOps teams with area path security and repository permissions provide team isolation within shared project. Flat structure lacks scalable permissions. Separate projects prevent necessary cross-team collaboration.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/organizations/settings/about-teams-and-settings"">Team configuration</a>",AZ-400 Security TeamIsolation
